Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
2015-03-09,289.606995,274.812012,292.700989,273.893005
2015-03-10,291.76001,289.862,300.044006,289.743011
2015-03-11,296.378998,291.524994,297.390991,290.507996
2015-03-12,294.354004,296.127014,297.088013,292.412994
2015-03-13,285.337006,294.118011,294.497986,285.337006
2015-03-14,281.88501,284.441986,286.34201,280.976013
2015-03-15,286.393005,281.424988,286.528992,280.996002
2015-03-16,290.592987,285.684998,294.112,285.684998
2015-03-17,285.505005,290.595001,292.36499,284.373993
2015-03-18,256.299011,285.066986,285.335999,249.869995
2015-03-19,260.928009,255.880005,264.243988,248.636002
2015-03-20,261.748993,260.955994,264.847992,259.161987
2015-03-21,260.024994,261.644012,262.196014,255.649994
2015-03-22,267.959991,259.916992,269.747009,259.589996
2015-03-23,266.73999,267.894989,277.296997,261.744995
2015-03-24,245.595001,266.576996,267.002991,244.154999
2015-03-25,246.197006,247.472,249.190002,236.514999
2015-03-26,248.531998,246.276001,254.354004,244.904999
2015-03-27,247.029007,248.565994,256.811005,245.212997
2015-03-28,252.798004,246.975006,254.205002,246.975006
2015-03-29,242.712997,252.740005,253.139008,240.850006
2015-03-30,247.526001,242.878998,249.242004,239.214005
2015-03-31,244.223999,247.453995,248.729996,242.738998
2015-04-01,247.272003,244.223007,247.541,241.160004
2015-04-02,253.005005,247.089005,254.460999,245.416
2015-04-03,254.322006,253.074005,256.042999,251.878998
2015-04-04,253.697006,254.291,255.257996,251.100006
2015-04-05,260.597992,253.761002,260.674988,251.942001
2015-04-06,255.492004,260.721008,261.798004,254.574997
2015-04-07,253.179993,255.274002,255.804993,252.205002
2015-04-08,245.022003,253.063995,253.847,244.214996
2015-04-09,243.675995,244.751007,246.117996,239.399994
2015-04-10,236.072006,243.694,243.694,232.770996
2015-04-11,236.552002,236.016006,239.537003,234.175003
2015-04-12,236.153,236.535004,237.727997,233.494995
2015-04-13,224.587006,235.949997,236.934998,221.996002
2015-04-14,219.158997,224.759003,224.975998,216.322998
2015-04-15,223.832993,219.072998,223.832993,218.649002
2015-04-16,228.572998,223.917007,229.671997,223.917007
2015-04-17,222.882004,228.574997,228.906006,221.942001
2015-04-18,223.356003,222.852997,224.315994,220.876007
2015-04-19,222.600006,223.455994,226.352997,222.373001
2015-04-20,224.626007,222.612,226.350998,221.977005
2015-04-21,235.268997,224.619995,235.268997,224.300995
2015-04-22,234.175995,235.602005,237.908997,233.475998
2015-04-23,236.462006,234.052994,236.475006,233.199005
2015-04-24,231.268005,235.970001,236.304993,229.932999
2015-04-25,226.389999,231.235001,232.561005,226.337006
2015-04-26,219.429993,226.410004,226.944,214.873993
2015-04-27,229.285995,219.429001,233.304993,218.022995
2015-04-28,225.854996,228.968994,229.494995,223.069
2015-04-29,225.807999,225.591003,227.039993,223.429993
2015-04-30,236.145004,225.692993,239.563004,224.992996
2015-05-01,232.078995,235.938995,238.966003,232.078995
2015-05-02,234.929993,232.341003,235.727005,232.341003
2015-05-03,240.358002,234.880005,243.240005,234.082993
2015-05-04,239.018005,240.356003,242.638,237.809998
2015-05-05,236.121002,238.852005,239.203995,232.054001
2015-05-06,229.781998,236.248993,236.453995,229.231003
2015-05-07,237.334,229.662003,239.104996,228.572998
2015-05-08,243.863007,237.203995,246.274994,236.274002
2015-05-09,241.832001,243.768997,247.804001,239.639008
2015-05-10,240.296005,241.729004,244.067993,238.848999
2015-05-11,242.158005,240.298996,244.270004,239.376007
2015-05-12,241.112,242.145004,242.880997,240.098999
2015-05-13,236.376999,241.397995,243.703995,235.044998
2015-05-14,236.929001,236.214005,237.798996,234.057007
2015-05-15,237.604996,236.955002,238.753006,236.794998
2015-05-16,236.153,237.643997,237.697006,235.294998
2015-05-17,236.802002,236.009995,238.024994,236.009995
2015-05-18,233.128006,236.886993,237.210007,232.460007
2015-05-19,231.947006,233.037003,234.151001,231.817001
2015-05-20,234.018005,231.889999,234.682999,231.841995
2015-05-21,235.343994,234.016006,236.242004,233.835007
2015-05-22,240.348007,235.320999,240.968994,235.059998
2015-05-23,238.871994,240.285995,241.024994,238.690994
2015-05-24,240.953003,238.975998,241.977997,238.811005
2015-05-25,237.110001,240.927002,241.020996,236.636993
2015-05-26,237.115997,237.104004,238.242004,235.692001
2015-05-27,237.283005,237.065002,238.636002,236.695007
2015-05-28,237.408005,237.257004,237.824005,236.651993
2015-05-29,237.095993,237.376999,237.522003,235.731003
2015-05-30,233.345001,237.091995,237.093002,232.046005
2015-05-31,230.190002,233.134995,233.251999,229.542007
2015-06-01,222.925995,230.233002,231.712997,221.296005
2015-06-02,225.802994,222.893997,226.416,222.419006
2015-06-03,225.873993,225.735992,227.404007,223.929993
2015-06-04,224.324005,225.772003,226.580994,224.054001
2015-06-05,224.951996,224.154007,225.968002,223.179001
2015-06-06,225.619003,225.005005,225.718994,224.378998
2015-06-07,222.880997,225.595993,226.194,222.651993
2015-06-08,228.488998,222.878998,229.464005,222.839005
2015-06-09,229.048004,228.537994,230.953995,227.929001
2015-06-10,228.802994,228.994995,229.781998,228.009995
2015-06-11,229.705002,228.854996,230.287003,228.766998
2015-06-12,229.981995,229.705002,231.057007,229.313004
2015-06-13,232.401993,229.919998,232.651993,229.210007
2015-06-14,233.542999,232.442001,234.858002,232.003998
2015-06-15,236.822998,233.421997,237.835999,233.421997
2015-06-16,250.895004,236.764999,251.742004,236.121994
2015-06-17,249.283997,250.822998,256.852997,246.475998
2015-06-18,249.007004,249.427994,252.108002,244.126999
2015-06-19,244.606003,249.042999,250.977005,243.787003
2015-06-20,245.212006,244.529999,245.828003,240.626999
2015-06-21,243.944,245.100006,245.223999,241.882004
2015-06-22,246.990005,243.968994,247.917007,243.779007
2015-06-23,244.296005,246.927002,247.304001,243.132996
2015-06-24,240.514999,244.281998,244.341003,240.514999
2015-06-25,242.798996,240.365005,243.332001,240.365005
2015-06-26,243.593994,242.604004,243.748993,241.552994
2015-06-27,250.990005,243.548996,251.339005,243.117004
2015-06-28,249.011002,250.955002,251.171997,247.434006
2015-06-29,257.063995,248.720993,257.173004,248.580994
2015-06-30,263.071991,257.036011,267.867004,255.945999
2015-07-01,258.621002,263.345001,265.171997,255.774002
2015-07-02,255.412003,258.552002,261.631012,254.115997
2015-07-03,256.335999,255.459,257.076996,253.505005
2015-07-04,260.885986,256.490997,261.457001,254.199997
2015-07-05,271.912994,260.804993,274.506012,258.700989
2015-07-06,269.029999,271.108002,277.421997,267.600006
2015-07-07,266.207001,269.963013,271.341003,264.832001
2015-07-08,270.785004,265.981995,272.971008,264.385986
2015-07-09,269.227997,270.826996,272.334991,267.085999
2015-07-10,284.894012,269.156006,294.591003,268.802002
2015-07-11,293.11499,284.880005,298.506012,283.529999
2015-07-12,310.867004,293.140015,314.394012,292.505005
2015-07-13,292.053986,310.826996,310.947998,281.010986
2015-07-14,287.463989,292.033997,296.147003,286.638
2015-07-15,285.82901,288.045013,293.247986,285.367004
2015-07-16,278.088989,286.041992,291.183014,275.23999
2015-07-17,279.471985,278.091003,280.279999,272.042999
2015-07-18,274.901001,279.330994,282.527008,274.075012
2015-07-19,273.614014,274.766998,275.670013,272.513
2015-07-20,278.980988,273.498993,278.980988,272.959991
2015-07-21,275.833008,278.881989,280.546997,275.419006
2015-07-22,277.221985,275.657013,277.665985,274.381012
2015-07-23,276.049011,277.341003,278.110992,275.716003
2015-07-24,288.278015,276.005005,289.252991,275.253998
2015-07-25,288.696991,288.164001,290.733002,286.002014
2015-07-26,292.686005,288.640015,293.052002,287.705994
2015-07-27,293.623993,292.639008,297.773987,287.450012
2015-07-28,294.427002,293.632996,296.648987,293.423004
2015-07-29,289.589996,294.484009,294.536011,288.777008
2015-07-30,287.721985,289.102997,290.126007,286.567993
2015-07-31,284.649994,287.696014,288.959015,282.343994
2015-08-01,281.601013,284.686005,284.932007,278.112
2015-08-02,282.614014,280.449005,283.032013,277.528992
2015-08-03,281.22699,282.806,285.471008,280.233002
2015-08-04,285.217987,281.225006,285.714996,281.225006
2015-08-05,281.881989,284.846985,285.501007,281.488007
2015-08-06,278.576996,281.906006,281.906006,278.403015
2015-08-07,279.584991,278.740997,280.391998,276.365997
2015-08-08,260.997009,279.742004,279.928009,260.709991
2015-08-09,265.083008,261.115997,267.002991,260.467987
2015-08-10,264.470001,265.477997,267.032013,262.596008
2015-08-11,270.385986,264.34201,270.385986,264.093994
2015-08-12,266.376007,270.597992,270.673004,265.468994
2015-08-13,264.079987,266.183014,266.231995,262.841003
2015-08-14,265.679993,264.131989,267.466003,261.477997
2015-08-15,261.550995,265.528992,266.666992,261.29599
2015-08-16,258.506989,261.865997,262.440002,257.040985
2015-08-17,257.976013,258.48999,260.505005,257.117004
2015-08-18,211.078995,257.925995,257.993011,211.078995
2015-08-19,226.684006,225.671005,237.408997,222.766006
2015-08-20,235.350006,226.899002,237.365005,226.899002
2015-08-21,232.569,235.354996,236.432007,231.723999
2015-08-22,230.389999,232.662003,234.957001,222.703995
2015-08-23,228.169006,230.376007,232.705002,225.580002
2015-08-24,210.494995,228.112,228.139008,210.442993
2015-08-25,221.608994,210.067993,226.320999,199.567001
2015-08-26,225.830994,222.076004,231.182999,220.203995
2015-08-27,224.768997,226.050003,228.643005,223.684006
2015-08-28,231.395996,224.701004,235.218994,220.925995
2015-08-29,229.779999,231.548996,233.222,227.330002
2015-08-30,228.761002,229.895004,232.067993,226.246994
2015-08-31,230.056,229.113998,231.955994,225.914993
2015-09-01,228.121002,230.255997,231.216003,226.860001
2015-09-02,229.283997,228.026993,230.576996,226.475006
2015-09-03,227.182999,229.324005,229.604996,226.667007
2015-09-04,230.298004,227.214996,230.899994,227.050995
2015-09-05,235.018997,230.199005,236.143005,229.442993
2015-09-06,239.839996,234.869995,242.912003,234.681
2015-09-07,239.847,239.934006,242.106003,238.722
2015-09-08,243.606995,239.845993,245.781006,239.677994
2015-09-09,238.167999,243.414993,244.416,237.820999
2015-09-10,238.477005,238.335999,241.292999,235.791
2015-09-11,240.106995,238.328995,241.169006,238.328995
2015-09-12,235.229004,239.854996,240.123993,234.753998
2015-09-13,230.511993,235.242004,235.934998,229.332001
2015-09-14,230.643997,230.608994,232.440002,227.960999
2015-09-15,230.304001,230.492004,259.182007,229.822006
2015-09-16,229.091003,230.25,231.214996,227.401993
2015-09-17,229.809998,229.076004,230.285004,228.925995
2015-09-18,232.975006,233.520996,234.352997,232.184998
2015-09-19,231.492996,232.858002,233.205002,231.089005
2015-09-20,231.212006,231.399002,232.365005,230.910004
2015-09-21,227.085007,231.216995,231.216995,226.520996
2015-09-22,230.617996,226.968994,232.386002,225.117004
2015-09-23,230.283005,230.936005,231.835007,229.591003
2015-09-24,234.529007,230.358002,235.649002,230.294998
2015-09-25,235.143997,234.362,237.427002,233.684006
2015-09-26,234.339996,235.076004,235.403,233.358002
2015-09-27,232.757004,234.139008,234.526001,232.475998
2015-09-28,239.141998,232.835999,239.339005,232.466995
2015-09-29,236.686996,239.016006,239.802002,235.927994
2015-09-30,236.059998,236.639999,237.733994,235.628998
2015-10-01,237.548996,236.003998,238.445007,235.615997
2015-10-02,237.292999,237.264008,238.541,236.602997
2015-10-03,238.729996,237.201996,239.315002,236.944
2015-10-04,238.259003,238.531006,238.968002,237.940002
2015-10-05,240.382996,238.147003,240.382996,237.035004
2015-10-06,246.063004,240.363998,246.934998,240.136002
2015-10-07,242.968994,246.169998,246.681,242.585007
2015-10-08,242.304001,243.074997,244.251007,242.179001
2015-10-09,243.931,242.498001,244.227997,242.121994
2015-10-10,244.940994,243.740005,245.319,243.074005
2015-10-11,247.050003,244.742004,247.242996,244.151993
2015-10-12,245.307999,246.875,247.453995,245.179001
2015-10-13,249.507996,245.199997,250.235992,243.757004
2015-10-14,251.988998,249.492996,254.274994,248.903
2015-10-15,254.320007,252.106995,255.962006,252.046005
2015-10-16,262.868988,254.296005,266.13501,253.925995
2015-10-17,270.640015,262.747009,273.578003,262.367004
2015-10-18,261.643005,270.907013,271.667999,260.777008
2015-10-19,263.437012,261.860992,264.820007,260.950989
2015-10-20,269.463013,263.571991,270.834991,263.22699
2015-10-21,266.272003,269.306,270.769989,263.838989
2015-10-22,274.02301,266.496002,276.51001,266.13501
2015-10-23,276.496002,273.648987,278.68399,273.542999
2015-10-24,281.653992,276.503998,281.705994,276.503998
2015-10-25,283.679993,281.445007,294.05899,281.445007
2015-10-26,285.299988,283.627991,285.299988,280.51001
2015-10-27,293.787994,285.181,296.212006,285.007996
2015-10-28,304.618011,293.703003,306.330994,293.703003
2015-10-29,313.855011,304.324005,318.170013,301.822998
2015-10-30,328.015015,313.942993,334.169006,313.940002
2015-10-31,314.165985,328.511993,332.777008,309.251007
2015-11-01,325.431,315.005005,327.471985,311.881012
2015-11-02,361.188995,325.941986,365.359985,323.209015
2015-11-03,403.416992,361.872986,417.899994,357.647003
2015-11-04,411.562988,403.664001,495.562012,380.548004
2015-11-05,386.354004,408.076996,447.561005,374.580994
2015-11-06,374.470001,388.046997,395.835999,354.024994
2015-11-07,386.481995,374.269012,390.585999,372.433014
2015-11-08,373.368011,384.278015,389.894989,368.700012
2015-11-09,380.256989,374.324005,385.278015,362.894989
2015-11-10,336.819,379.984009,381.386993,329.108002
2015-11-11,311.084015,339.820007,340.584991,300.997009
2015-11-12,338.152008,314.07901,345.080994,313.355988
2015-11-13,336.752991,338.497986,340.914001,326.075012
2015-11-14,332.906006,336.623993,338.181,329.970001
2015-11-15,320.165985,333.050995,334.661987,317.48999
2015-11-16,330.751007,319.734985,331.626007,315.904999
2015-11-17,335.093994,330.362,338.350006,329.614014
2015-11-18,334.589996,334.592987,336.531006,330.640015
2015-11-19,326.148987,334.678986,335.334015,325.27301
2015-11-20,322.022003,326.411011,326.472992,312.21701
2015-11-21,326.927002,322.09201,328.158997,319.595001
2015-11-22,324.536011,326.975006,327.01001,321.259003
2015-11-23,323.04599,324.350006,325.118011,321.290009
2015-11-24,320.04599,323.014008,323.058014,318.118011
2015-11-25,328.205994,320.045013,329.134003,316.769989
2015-11-26,352.68399,328.303009,366.756989,328.229004
2015-11-27,358.041992,351.860992,363.588989,347.869995
2015-11-28,357.381012,357.140991,359.536011,352.171997
2015-11-29,371.294006,357.471985,371.938995,355.665985
2015-11-30,377.321014,371.437012,382.363007,370.382996
2015-12-01,362.488007,377.414001,378.931,356.562988
2015-12-02,359.187012,361.845001,362.231995,349.464996
2015-12-03,361.04599,359.330994,370.274994,357.411987
2015-12-04,363.183014,361.261993,363.515991,355.756989
2015-12-05,388.949005,363.721008,389.785004,363.229004
2015-12-06,388.78299,389.554993,402.80899,387.088989
2015-12-07,395.536011,389.977997,399.968994,385.411011
2015-12-08,415.562988,395.753998,415.562988,389.950012
2015-12-09,417.562988,414.44101,423.119995,406.290985
2015-12-10,415.479004,417.988007,419.509003,411.548004
2015-12-11,451.937988,415.281006,451.937988,415.281006
2015-12-12,434.997009,452.334991,469.102997,410.740997
2015-12-13,433.755005,431.660004,441.679993,426.268005
2015-12-14,444.182007,433.272003,447.141998,430.455994
2015-12-15,465.321014,443.877991,465.321014,443.877991
2015-12-16,454.93399,465.208008,465.208008,443.851013
2015-12-17,456.078003,454.777008,457.859985,448.858002
2015-12-18,463.615997,455.846985,465.177002,454.940002
2015-12-19,462.321991,463.552002,465.580994,456.765015
2015-12-20,442.684998,462.234009,462.644989,434.338013
2015-12-21,438.639008,442.838013,444.729004,427.312012
2015-12-22,436.571991,437.436005,443.687988,435.515991
2015-12-23,442.401001,436.720001,444.528992,436.618988
2015-12-24,454.984985,443.091003,458.455994,443.076996
2015-12-25,455.653015,454.855011,458.304993,452.075012
2015-12-26,417.273987,455.756012,457.489014,405.76001
2015-12-27,422.822998,416.514008,424.006989,408.882996
2015-12-28,422.278992,423.342987,429.769012,418.480988
2015-12-29,432.983002,422.097992,432.983002,420.627014
2015-12-30,426.619995,433.299988,434.386993,422.084015
2015-12-31,430.566986,425.875,432.92099,418.734985
2016-01-01,434.334015,430.721008,436.246002,427.515015
2016-01-02,433.437988,434.622009,436.062012,431.869995
2016-01-03,430.010986,433.578003,433.743011,424.705994
2016-01-04,433.091003,430.061005,434.516998,429.084015
2016-01-05,431.959991,433.069,434.182007,429.675995
2016-01-06,429.105011,431.855988,431.855988,426.341003
2016-01-07,458.048004,430.010986,458.765991,429.076996
2016-01-08,453.230011,457.537994,462.93399,447.937988
2016-01-09,447.610992,453.382996,454.640015,446.889008
2016-01-10,447.990997,448.238007,448.30899,440.351013
2016-01-11,448.428009,448.697998,450.661987,443.855011
2016-01-12,435.690002,448.182007,448.182007,435.690002
2016-01-13,432.371002,434.665009,435.186005,424.442993
2016-01-14,430.306,432.287994,433.324005,427.845001
2016-01-15,364.330994,430.255005,430.255005,364.330994
2016-01-16,387.536011,365.072998,390.557007,354.914001
2016-01-17,382.299011,387.152008,390.964996,380.09201
2016-01-18,387.167999,381.733002,388.104004,376.665009
2016-01-19,380.148987,387.026001,387.730011,378.971985
2016-01-20,420.230011,379.73999,425.266998,376.598999
2016-01-21,410.261993,419.631989,422.877014,406.299988
2016-01-22,382.492004,409.751007,410.410004,375.282013
2016-01-23,387.490997,382.43399,394.542999,381.980988
2016-01-24,402.971008,388.10199,405.484985,387.51001
2016-01-25,391.726013,402.316986,402.316986,388.553986
2016-01-26,392.153015,392.002014,397.765991,390.575012
2016-01-27,394.971985,392.444,396.842987,391.782013
2016-01-28,380.289001,395.145996,395.502014,379.734985
2016-01-29,379.473999,380.108002,384.378998,365.451996
2016-01-30,378.255005,378.86499,380.916992,376.490997
2016-01-31,368.766998,378.292999,380.346985,367.834991
2016-02-01,373.056,369.350006,378.071991,367.957001
2016-02-02,374.447998,372.920013,375.882996,372.920013
2016-02-03,369.949005,374.645996,374.950012,368.045013
2016-02-04,389.593994,370.174011,391.608002,369.993011
2016-02-05,386.549011,388.89801,391.093994,385.571991
2016-02-06,376.522003,386.588989,386.631012,372.386993
2016-02-07,376.619995,376.514008,380.871002,374.903015
2016-02-08,373.446991,376.756989,379.878998,373.334015
2016-02-09,376.028992,373.423004,377.246002,372.89801
2016-02-10,381.648987,376.145996,385.483002,375.78299
2016-02-11,379.653992,382.114014,383.130005,376.398987
2016-02-12,384.263,379.686005,384.95401,379.600006
